country,admin1,country_name,admin1_name
MNG,MNG.3_1,Mongolia,Bayanhongor
MNG,MNG.4_1,Mongolia,Bulgan
MNG,MNG.5_1,Mongolia,Darhan-Uul
MNG,MNG.6_1,Mongolia,Dornod
MNG,MNG.7_1,Mongolia,Dornogovi
MNG,MNG.8_1,Mongolia,Dundgovi
MNG,MNG.9_1,Mongolia,Dzavhan
MNG,MNG.10_1,Mongolia,Govi-Altay
MNG,MNG.11_1,Mongolia,Govisümber
MNG,MNG.12_1,Mongolia,Hentiy
MNG,MNG.13_1,Mongolia,Hovd
MNG,MNG.14_1,Mongolia,Hövsgöl
MNG,MNG.15_1,Mongolia,Ömnögovi
MNG,MNG.16_1,Mongolia,Orhon
MNG,MNG.17_1,Mongolia,Övörhangay
MNG,MNG.18_1,Mongolia,Selenge
MNG,MNG.19_1,Mongolia,Sühbaatar
MNG,MNG.20_1,Mongolia,Töv
MNG,MNG.21_1,Mongolia,Ulaanbaatar
MNG,MNG.22_1,Mongolia,Uvs
MNE,MNE.1_1,Montenegro,Andrijevica
MNE,MNE.2_1,Montenegro,Bar
MNE,MNE.3_1,Montenegro,Berane
MNE,MNE.4_1,Montenegro,Bijelo Polje
MNE,MNE.5_1,Montenegro,Budva
MNE,MNE.6_1,Montenegro,Cetinje
MNE,MNE.7_1,Montenegro,Danilovgrad
MNE,MNE.8_1,Montenegro,Herceg Novi
MNE,MNE.9_1,Montenegro,Kolašin
MNE,MNE.10_1,Montenegro,Kotor
MNE,MNE.11_1,Montenegro,Mojkovac
MNE,MNE.12_1,Montenegro,Nikšic
MNE,MNE.13_1,Montenegro,Plav
MNE,MNE.14_1,Montenegro,Pljevlja
MNE,MNE.15_1,Montenegro,Plužine
MNE,MNE.16_1,Montenegro,Podgorica
MNE,MNE.17_1,Montenegro,Rožaje
MNE,MNE.18_1,Montenegro,Šavnik
MNE,MNE.19_1,Montenegro,Tivat
MNE,MNE.20_1,Montenegro,Ulcinj
MNE,MNE.21_1,Montenegro,Žabljak
MSR,MSR.1_1,Montserrat,Saint Anthon
MSR,MSR.2_1,Montserrat,Saint Georges
MSR,MSR.3_1,Montserrat,Saint Peter
MAR,MAR.1_1,Morocco,Chaouia - Ouardigha
MAR,MAR.2_1,Morocco,Doukkala - Abda
MAR,MAR.3_1,Morocco,Fès - Boulemane
MAR,MAR.4_1,Morocco,Gharb - Chrarda - Béni Hssen
MAR,MAR.5_1,Morocco,Grand Casablanca
MAR,MAR.6_1,Morocco,Guelmim - Es-Semara
MAR,MAR.7_1,Morocco,Laâyoune - Boujdour - Sakia El Hamra
MAR,MAR.8_1,Morocco,Marrakech - Tensift - Al Haouz
MAR,MAR.9_1,Morocco,Meknès - Tafilalet
MAR,MAR.10_1,Morocco,Oriental
MAR,MAR.11_1,Morocco,Rabat - Salé - Zemmour - Zaer
MAR,MAR.12_1,Morocco,Souss - Massa - Draâ
MAR,MAR.13_1,Morocco,Tadla - Azilal
MAR,MAR.14_1,Morocco,Tanger - Tétouan
MAR,MAR.15_1,Morocco,Taza - Al Hoceima - Taounate
MOZ,MOZ.1_1,Mozambique,Cabo Delgado
MOZ,MOZ.2_1,Mozambique,Gaza
MOZ,MOZ.3_1,Mozambique,Inhambane
MOZ,MOZ.4_1,Mozambique,Manica
MOZ,MOZ.5_1,Mozambique,Maputo City
MOZ,MOZ.6_1,Mozambique,Maputo
MOZ,MOZ.7_1,Mozambique,Nampula
MOZ,MOZ.8_1,Mozambique,Nassa
MOZ,MOZ.9_1,Mozambique,Sofala
MOZ,MOZ.10_1,Mozambique,Tete
MOZ,MOZ.11_1,Mozambique,Zambezia
MMR,MMR.1_1,Myanmar,Ayeyarwady
MMR,MMR.2_1,Myanmar,Bago
MMR,MMR.3_1,Myanmar,Chin
MMR,MMR.4_1,Myanmar,Kachin
MMR,MMR.5_1,Myanmar,Kayah
MMR,MMR.6_1,Myanmar,Kayin
MMR,MMR.7_1,Myanmar,Magway
MMR,MMR.8_1,Myanmar,Mandalay
MMR,MMR.9_1,Myanmar,Mon
MMR,MMR.10_1,Myanmar,Naypyitaw
MMR,MMR.11_1,Myanmar,Rakhine
MMR,MMR.12_1,Myanmar,Sagaing
MMR,MMR.13_1,Myanmar,Shan
MMR,MMR.14_1,Myanmar,Tanintharyi
MMR,MMR.15_1,Myanmar,Yangon
NAM,NAM.1_1,Namibia,!Karas
NAM,NAM.2_1,Namibia,Erongo
NAM,NAM.3_1,Namibia,Hardap
NAM,NAM.4_1,Namibia,Kavango
NAM,NAM.5_1,Namibia,Khomas
NAM,NAM.6_1,Namibia,Kunene
NAM,NAM.7_1,Namibia,Ohangwena
NAM,NAM.8_1,Namibia,Omaheke
NAM,NAM.9_1,Namibia,Omusati
NAM,NAM.10_1,Namibia,Oshana
NAM,NAM.11_1,Namibia,Oshikoto
NAM,NAM.12_1,Namibia,Otjozondjupa
NAM,NAM.13_1,Namibia,Zambezi
NRU,NRU.1_1,Nauru,Aiwo
NRU,NRU.2_1,Nauru,Anabar
NRU,NRU.3_1,Nauru,Anetan
NRU,NRU.4_1,Nauru,Anibare
NRU,NRU.5_1,Nauru,Baiti
NRU,NRU.6_1,Nauru,Boe
NRU,NRU.7_1,Nauru,Buada
NRU,NRU.8_1,Nauru,Denigomodu
NRU,NRU.9_1,Nauru,Ewa
NRU,NRU.10_1,Nauru,Ijuw
NRU,NRU.11_1,Nauru,Meneng
NRU,NRU.12_1,Nauru,Nibok
NRU,NRU.13_1,Nauru,Uaboe
NRU,NRU.14_1,Nauru,Yaren
NPL,NPL.1_1,Nepal,Central
NPL,NPL.2_1,Nepal,East
NPL,NPL.3_1,Nepal,Far-Western
NPL,NPL.4_1,Nepal,Mid-Western
NPL,NPL.5_1,Nepal,West
NLD,NLD.1_1,Netherlands,Drenthe
NLD,NLD.2_1,Netherlands,Flevoland
NLD,NLD.3_1,Netherlands,Friesland
NLD,NLD.4_1,Netherlands,Gelderland
NLD,NLD.5_1,Netherlands,Groningen
NLD,NLD.6_1,Netherlands,IJsselmeer
NLD,NLD.7_1,Netherlands,Limburg
NLD,NLD.8_1,Netherlands,Noord-Brabant
NLD,NLD.9_1,Netherlands,Noord-Holland
NLD,NLD.10_1,Netherlands,Overijssel
NLD,NLD.11_1,Netherlands,Utrecht
NLD,NLD.12_1,Netherlands,Zeeland
NLD,NLD.13_1,Netherlands,Zeeuwse meren
NLD,NLD.14_1,Netherlands,Zuid-Holland
NCL,NCL.1_1,New Caledonia,Îles Loyauté
NCL,NCL.2_1,New Caledonia,Nord
NCL,NCL.3_1,New Caledonia,Sud
NZL,NZL.1_1,New Zealand,Auckland
NZL,NZL.2_1,New Zealand,Bay of Plenty
NZL,NZL.3_1,New Zealand,Canterbury
NZL,NZL.4_1,New Zealand,Chatham Islands
NZL,NZL.5_1,New Zealand,Gisborne
NZL,NZL.6_1,New Zealand,Hawke's Bay
NZL,NZL.7_1,New Zealand,Manawatu-Wanganui
NZL,NZL.8_1,New Zealand,Marlborough
NZL,NZL.9_1,New Zealand,Nelson
NZL,NZL.10_1,New Zealand,Northern Islands
NZL,NZL.11_1,New Zealand,Northland
NZL,NZL.12_1,New Zealand,Otago
NZL,NZL.13_1,New Zealand,Southern Islands
NZL,NZL.14_1,New Zealand,Southland
NZL,NZL.15_1,New Zealand,Taranaki
NZL,NZL.16_1,New Zealand,Tasman
NZL,NZL.17_1,New Zealand,Waikato
NZL,NZL.18_1,New Zealand,Wellington
NZL,NZL.19_1,New Zealand,West Coast
NIC,NIC.1_1,Nicaragua,Atlántico Norte
NIC,NIC.2_1,Nicaragua,Atlántico Sur
NIC,NIC.3_1,Nicaragua,Boaco
NIC,NIC.4_1,Nicaragua,Carazo
NIC,NIC.5_1,Nicaragua,Chinandega
NIC,NIC.6_1,Nicaragua,Chontales
NIC,NIC.7_1,Nicaragua,Estelí
NIC,NIC.8_1,Nicaragua,Granada
NIC,NIC.9_1,Nicaragua,Jinotega
NIC,NIC.10_1,Nicaragua,Lago Nicaragua
NIC,NIC.11_1,Nicaragua,León
NIC,NIC.12_1,Nicaragua,Madriz
NIC,NIC.13_1,Nicaragua,Managua
NIC,NIC.14_1,Nicaragua,Masaya
NIC,NIC.15_1,Nicaragua,Matagalpa
NIC,NIC.16_1,Nicaragua,Nueva Segovia
NIC,NIC.17_1,Nicaragua,Río San Juan
NIC,NIC.18_1,Nicaragua,Rivas
NER,NER.1_1,Niger,Agadez
NER,NER.2_1,Niger,Diffa
NER,NER.3_1,Niger,Dosso
NGA,NGA.1_1,Nigeria,Abia
NGA,NGA.2_1,Nigeria,Adamawa
NGA,NGA.3_1,Nigeria,Akwa Ibom
NGA,NGA.4_1,Nigeria,Anambra
NGA,NGA.5_1,Nigeria,Bauchi
NGA,NGA.6_1,Nigeria,Bayelsa
NGA,NGA.7_1,Nigeria,Benue
NGA,NGA.8_1,Nigeria,Borno
NGA,NGA.9_1,Nigeria,Cross River
NGA,NGA.10_1,Nigeria,Delta
NGA,NGA.11_1,Nigeria,Ebonyi
NGA,NGA.12_1,Nigeria,Edo
NGA,NGA.13_1,Nigeria,Ekiti
NGA,NGA.14_1,Nigeria,Enugu
NGA,NGA.15_1,Nigeria,Federal Capital Territory
NGA,NGA.16_1,Nigeria,Gombe
NGA,NGA.17_1,Nigeria,Imo
NGA,NGA.18_1,Nigeria,Jigawa
NGA,NGA.19_1,Nigeria,Kaduna
NGA,NGA.20_1,Nigeria,Kano
NGA,NGA.21_1,Nigeria,Katsina
NGA,NGA.22_1,Nigeria,Kebbi
NGA,NGA.23_1,Nigeria,Kogi
NGA,NGA.24_1,Nigeria,Kwara
NGA,NGA.25_1,Nigeria,Lagos
NGA,NGA.26_1,Nigeria,Nassarawa
NGA,NGA.27_1,Nigeria,Niger
NGA,NGA.28_1,Nigeria,Ogun
NGA,NGA.29_1,Nigeria,Ondo
NGA,NGA.30_1,Nigeria,Osun
NGA,NGA.31_1,Nigeria,Oyo
NGA,NGA.32_1,Nigeria,Plateau
NGA,NGA.33_1,Nigeria,Rivers
NGA,NGA.34_1,Nigeria,Sokoto
NGA,NGA.35_1,Nigeria,Taraba
NGA,NGA.36_1,Nigeria,Yobe
NGA,NGA.37_1,Nigeria,Zamfara
NER,NER.4_1,Niger,Maradi
NER,NER.5_1,Niger,Niamey
NER,NER.6_1,Niger,Tahoua
NER,NER.7_1,Niger,Tillabéry
NER,NER.8_1,Niger,Zinder
NIU,NA,Niue,NA
NFK,NA,Norfolk Island,NA
PRK,PRK.1_1,North Korea,Chagang-do
PRK,PRK.2_1,North Korea,Hamgyŏng-bukto
PRK,PRK.3_1,North Korea,Hamgyŏng-namdo
PRK,PRK.4_1,North Korea,Hwanghae-bukto
PRK,PRK.5_1,North Korea,Hwanghae-namdo
PRK,PRK.6_1,North Korea,Kaesŏng
PRK,PRK.7_1,North Korea,Kangwŏn-do
PRK,PRK.8_1,North Korea,Kumgangsan
PRK,PRK.9_1,North Korea,P'yŏngan-bukto
PRK,PRK.10_1,North Korea,P'yŏngan-namdo
PRK,PRK.11_1,North Korea,P'yŏngyang
PRK,PRK.12_1,North Korea,Rasŏn
PRK,PRK.13_1,North Korea,Ryanggang
PRK,PRK.14_1,North Korea,Sinŭiju
XNC,XNC.1_1,Northern Cyprus,Gazimağusa
XNC,XNC.2_1,Northern Cyprus,Girne
XNC,XNC.3_1,Northern Cyprus,Güzelyurt
XNC,XNC.4_1,Northern Cyprus,Iskele
XNC,XNC.5_1,Northern Cyprus,Nicosia
MNP,MNP.1_1,Northern Mariana Islands,Northern Islands
MNP,MNP.2_1,Northern Mariana Islands,Rota
MNP,MNP.3_1,Northern Mariana Islands,Saipan
MNP,MNP.4_1,Northern Mariana Islands,Tinian
NOR,NOR.1_1,Norway,Akershus
NOR,NOR.2_1,Norway,Ãstfold
NOR,NOR.3_1,Norway,Aust-Agder
NOR,NOR.4_1,Norway,Buskerud
NOR,NOR.5_1,Norway,Finnmark
NOR,NOR.6_1,Norway,Hedmark
NOR,NOR.7_1,Norway,Hordaland
NOR,NOR.8_1,Norway,Møre og Romsdal
NOR,NOR.9_1,Norway,Nord-Trøndelag
NOR,NOR.10_1,Norway,Nordland
NOR,NOR.11_1,Norway,Oppland
NOR,NOR.12_1,Norway,Oslo
NOR,NOR.13_1,Norway,Rogaland
NOR,NOR.14_1,Norway,Sogn og Fjordane
NOR,NOR.15_1,Norway,Sør-Trøndelag
NOR,NOR.16_1,Norway,Telemark
NOR,NOR.17_1,Norway,Troms
NOR,NOR.18_1,Norway,Vest-Agder
NOR,NOR.19_1,Norway,Vestfold
OMN,OMN.1_1,Oman,Ad Dakhliyah
OMN,OMN.2_1,Oman,Al Batinah North
OMN,OMN.3_1,Oman,Al Batinah South
OMN,OMN.4_1,Oman,Al Buraymi
OMN,OMN.5_1,Oman,Al Dhahira
OMN,OMN.6_1,Oman,Al Wusta
OMN,OMN.7_1,Oman,Ash Sharqiyah North
OMN,OMN.8_1,Oman,Ash Sharqiyah South
OMN,OMN.9_1,Oman,Dhofar
OMN,OMN.10_1,Oman,Musandam
OMN,OMN.11_1,Oman,Muscat
PAK,PAK.1_1,Pakistan,Azad Kashmir
PAK,PAK.2_1,Pakistan,Baluchistan
PAK,PAK.3_1,Pakistan,F.A.T.A.
PAK,PAK.4_1,Pakistan,F.C.T.
PAK,PAK.5_1,Pakistan,N.W.F.P.
PAK,PAK.6_1,Pakistan,Northern Areas
PAK,PAK.7_1,Pakistan,Punjab
PAK,PAK.8_1,Pakistan,Sind
PLW,PLW.1_1,Palau,Aimeliik
PLW,PLW.2_1,Palau,Airai
PLW,PLW.3_1,Palau,Angaur
PLW,PLW.4_1,Palau,Hatohobei
PLW,PLW.5_1,Palau,Kayangel
PLW,PLW.6_1,Palau,Koror
PLW,PLW.7_1,Palau,Melekeok
PLW,PLW.8_1,Palau,Ngaraard
PLW,PLW.9_1,Palau,Ngarchelong
PLW,PLW.10_1,Palau,Ngardmau
PLW,PLW.11_1,Palau,Ngatpang
PLW,PLW.12_1,Palau,Ngchesar
PLW,PLW.13_1,Palau,Ngeremlengui
PLW,PLW.14_1,Palau,Ngiwal
PLW,PLW.15_1,Palau,Peleliu
PLW,PLW.16_1,Palau,Sonsorol
PSE,PSE.1_1,Palestina,Gaza
PSE,PSE.2_1,Palestina,West Bank
PAN,PAN.1_1,Panama,Bocas del Toro
PAN,PAN.2_1,Panama,Chiriquí
PAN,PAN.3_1,Panama,Coclé
PAN,PAN.4_1,Panama,Colón
PAN,PAN.5_1,Panama,Darién
PAN,PAN.6_1,Panama,Emberá
PAN,PAN.7_1,Panama,Herrera
PAN,PAN.8_1,Panama,Kuna Yala
PAN,PAN.9_1,Panama,Los Santos
PAN,PAN.10_1,Panama,Ngöbe Buglé
PAN,PAN.11_1,Panama,Panamá Oeste
PAN,PAN.12_1,Panama,Panamá
PAN,PAN.13_1,Panama,Veraguas
PNG,PNG.1_1,Papua New Guinea,Bougainville
PNG,PNG.2_1,Papua New Guinea,Central
PNG,PNG.3_1,Papua New Guinea,Chimbu
PNG,PNG.4_1,Papua New Guinea,East New Britain
PNG,PNG.5_1,Papua New Guinea,East Sepik
PNG,PNG.6_1,Papua New Guinea,Eastern Highlands
PNG,PNG.7_1,Papua New Guinea,Enga
PNG,PNG.8_1,Papua New Guinea,Gulf
PNG,PNG.9_1,Papua New Guinea,Hela
PNG,PNG.10_1,Papua New Guinea,Jiwaka
PNG,PNG.11_1,Papua New Guinea,Madang
PNG,PNG.12_1,Papua New Guinea,Manus
PNG,PNG.13_1,Papua New Guinea,Milne Bay
PNG,PNG.14_1,Papua New Guinea,Morobe
PNG,PNG.15_1,Papua New Guinea,National Capital District
PNG,PNG.16_1,Papua New Guinea,New Ireland
PNG,PNG.17_1,Papua New Guinea,Oro
PNG,PNG.18_1,Papua New Guinea,Sandaun
PNG,PNG.19_1,Papua New Guinea,Southern Highlands
PNG,PNG.20_1,Papua New Guinea,West New Britain
PNG,PNG.21_1,Papua New Guinea,Western Highlands
PNG,PNG.22_1,Papua New Guinea,Western
PRY,PRY.1_1,Paraguay,Alto Paraguay
PRY,PRY.2_1,Paraguay,Alto Paraná
PRY,PRY.3_1,Paraguay,Amambay
PRY,PRY.4_1,Paraguay,Asunción
PRY,PRY.5_1,Paraguay,Boquerón
PRY,PRY.6_1,Paraguay,Caaguazú
PRY,PRY.7_1,Paraguay,Caazapá
PRY,PRY.8_1,Paraguay,Canindeyú
PRY,PRY.9_1,Paraguay,Central
PRY,PRY.10_1,Paraguay,Concepción
PRY,PRY.11_1,Paraguay,Cordillera
PRY,PRY.12_1,Paraguay,Guairá
PRY,PRY.13_1,Paraguay,Itapúa
PRY,PRY.14_1,Paraguay,Misiones
PRY,PRY.15_1,Paraguay,Ñeembucú
PRY,PRY.16_1,Paraguay,Paraguarí
PRY,PRY.17_1,Paraguay,Presidente Hayes
PRY,PRY.18_1,Paraguay,San Pedro
PER,PER.1_1,Peru,Amazonas
PER,PER.2_1,Peru,Ancash
PER,PER.3_1,Peru,Apurímac
PER,PER.4_1,Peru,Arequipa
PER,PER.5_1,Peru,Ayacucho
PER,PER.6_1,Peru,Cajamarca
PER,PER.7_1,Peru,Callao
PER,PER.8_1,Peru,Cusco
PER,PER.9_1,Peru,Huancavelica
PER,PER.10_1,Peru,Huánuco
PER,PER.11_1,Peru,Ica
PER,PER.12_1,Peru,Junín
PER,PER.13_1,Peru,La Libertad
PER,PER.14_1,Peru,Lambayeque
PER,PER.15_1,Peru,Lima Province
PER,PER.16_1,Peru,Lima
PER,PER.17_1,Peru,Loreto
PER,PER.18_1,Peru,Madre de Dios
PER,PER.19_1,Peru,Moquegua
PER,PER.20_1,Peru,Pasco
PER,PER.21_1,Peru,Piura
PER,PER.22_1,Peru,Puno
PER,PER.23_1,Peru,San Martín
PER,PER.24_1,Peru,Tacna
PER,PER.25_1,Peru,Tumbes
PER,PER.26_1,Peru,Ucayali
PHL,PHL.1_1,Philippines,Abra
PHL,PHL.2_1,Philippines,Agusan del Norte
PHL,PHL.3_1,Philippines,Agusan del Sur
PHL,PHL.4_1,Philippines,Aklan
PHL,PHL.5_1,Philippines,Albay
PHL,PHL.6_1,Philippines,Antique
PHL,PHL.7_1,Philippines,Apayao
PHL,PHL.8_1,Philippines,Aurora
PHL,PHL.9_1,Philippines,Basilan
PHL,PHL.10_1,Philippines,Bataan
PHL,PHL.11_1,Philippines,Batanes
PHL,PHL.12_1,Philippines,Batangas
PHL,PHL.13_1,Philippines,Benguet
PHL,PHL.14_1,Philippines,Biliran
PHL,PHL.15_1,Philippines,Bohol
PHL,PHL.16_1,Philippines,Bukidnon
PHL,PHL.17_1,Philippines,Bulacan
PHL,PHL.18_1,Philippines,Cagayan
PHL,PHL.19_1,Philippines,Camarines Norte
PHL,PHL.20_1,Philippines,Camarines Sur
PHL,PHL.21_1,Philippines,Camiguin
PHL,PHL.22_1,Philippines,Capiz
PHL,PHL.23_1,Philippines,Catanduanes
PHL,PHL.24_1,Philippines,Cavite
PHL,PHL.25_1,Philippines,Cebu
PHL,PHL.26_1,Philippines,Compostela Valley
PHL,PHL.27_1,Philippines,Davao del Norte
PHL,PHL.28_1,Philippines,Davao del Sur
PHL,PHL.29_1,Philippines,Davao Oriental
PHL,PHL.30_1,Philippines,Dinagat Islands
PHL,PHL.31_1,Philippines,Eastern Samar
PHL,PHL.32_1,Philippines,Guimaras
PHL,PHL.33_1,Philippines,Ifugao
PHL,PHL.34_1,Philippines,Ilocos Norte
PHL,PHL.35_1,Philippines,Ilocos Sur
PHL,PHL.36_1,Philippines,Iloilo
PHL,PHL.37_1,Philippines,Isabela
PHL,PHL.38_1,Philippines,Kalinga
PHL,PHL.39_1,Philippines,La Union
PHL,PHL.40_1,Philippines,Laguna
PHL,PHL.41_1,Philippines,Lanao del Norte
PHL,PHL.42_1,Philippines,Lanao del Sur
PHL,PHL.43_1,Philippines,Leyte
PHL,PHL.44_1,Philippines,Maguindanao
PHL,PHL.45_1,Philippines,Marinduque
PHL,PHL.46_1,Philippines,Masbate
PHL,PHL.47_1,Philippines,Metropolitan Manila
PHL,PHL.48_1,Philippines,Misamis Occidental
PHL,PHL.49_1,Philippines,Misamis Oriental
PHL,PHL.50_1,Philippines,Mountain Province
PHL,PHL.51_1,Philippines,Negros Occidental
PHL,PHL.52_1,Philippines,Negros Oriental
PHL,PHL.53_1,Philippines,North Cotabato
PHL,PHL.54_1,Philippines,Northern Samar
PHL,PHL.55_1,Philippines,Nueva Ecija
PHL,PHL.56_1,Philippines,Nueva Vizcaya
PHL,PHL.57_1,Philippines,Occidental Mindoro
PHL,PHL.58_1,Philippines,Oriental Mindoro
PHL,PHL.59_1,Philippines,Palawan
PHL,PHL.60_1,Philippines,Pampanga
PHL,PHL.61_1,Philippines,Pangasinan
PHL,PHL.62_1,Philippines,Quezon
PHL,PHL.63_1,Philippines,Quirino
PHL,PHL.64_1,Philippines,Rizal
PHL,PHL.65_1,Philippines,Romblon
PHL,PHL.66_1,Philippines,Samar
PHL,PHL.67_1,Philippines,Sarangani
PHL,PHL.68_1,Philippines,Siquijor
PHL,PHL.69_1,Philippines,Sorsogon
PHL,PHL.70_1,Philippines,South Cotabato
PHL,PHL.71_1,Philippines,Southern Leyte
PHL,PHL.72_1,Philippines,Sultan Kudarat
PHL,PHL.73_1,Philippines,Sulu
PHL,PHL.74_1,Philippines,Surigao del Norte
PHL,PHL.75_1,Philippines,Surigao del Sur
PHL,PHL.76_1,Philippines,Tarlac
PHL,PHL.77_1,Philippines,Tawi-Tawi
PHL,PHL.78_1,Philippines,Zambales
PHL,PHL.79_1,Philippines,Zamboanga del Norte
PHL,PHL.80_1,Philippines,Zamboanga del Sur
PHL,PHL.81_1,Philippines,Zamboanga Sibugay
POL,POL.1_1,Poland,Dolnośląskie
POL,POL.2_1,Poland,Kujawsko-Pomorskie
POL,POL.3_1,Poland,Łódzkie
POL,POL.4_1,Poland,Lubelskie
POL,POL.5_1,Poland,Lubuskie
POL,POL.6_1,Poland,Małopolskie
POL,POL.7_1,Poland,Mazowieckie
POL,POL.8_1,Poland,Opolskie
POL,POL.9_1,Poland,Podkarpackie
POL,POL.10_1,Poland,Podlaskie
POL,POL.11_1,Poland,Pomorskie
POL,POL.12_1,Poland,Śląskie
POL,POL.13_1,Poland,Świętokrzyskie
POL,POL.14_1,Poland,Warmińsko-Mazurskie
POL,POL.15_1,Poland,Wielkopolskie
POL,POL.16_1,Poland,Zachodniopomorskie
PRT,PRT.1_1,Portugal,Aveiro
PRT,PRT.2_1,Portugal,Azores
PRT,PRT.3_1,Portugal,Beja
PRT,PRT.4_1,Portugal,Braga
PRT,PRT.5_1,Portugal,Bragança
PRT,PRT.6_1,Portugal,Castelo Branco
PRT,PRT.7_1,Portugal,Coimbra
PRT,PRT.8_1,Portugal,Évora
PRT,PRT.9_1,Portugal,Faro
PRT,PRT.10_1,Portugal,Guarda
PRT,PRT.11_1,Portugal,Leiria
PRT,PRT.12_1,Portugal,Lisboa
PRT,PRT.13_1,Portugal,Madeira
PRT,PRT.14_1,Portugal,Portalegre
PRT,PRT.15_1,Portugal,Porto
PRT,PRT.16_1,Portugal,Santarém
PRT,PRT.17_1,Portugal,Setúbal
PRT,PRT.18_1,Portugal,Viana do Castelo
PRT,PRT.19_1,Portugal,Vila Real
PRT,PRT.20_1,Portugal,Viseu
PRI,PRI.1_1,Puerto Rico,Adjuntas
PRI,PRI.2_1,Puerto Rico,Aguada
PRI,PRI.3_1,Puerto Rico,Aguadilla
PRI,PRI.4_1,Puerto Rico,Aguas Buenas
PRI,PRI.5_1,Puerto Rico,Aibonito
PRI,PRI.6_1,Puerto Rico,Añasco
PRI,PRI.7_1,Puerto Rico,Arecibo
PRI,PRI.8_1,Puerto Rico,Arroyo
PRI,PRI.9_1,Puerto Rico,Barceloneta
PRI,PRI.10_1,Puerto Rico,Barranquitas
PRI,PRI.11_1,Puerto Rico,Bayamón
PRI,PRI.12_1,Puerto Rico,Cabo Rojo
PRI,PRI.13_1,Puerto Rico,Caguas
PRI,PRI.14_1,Puerto Rico,Camuy
PRI,PRI.15_1,Puerto Rico,Canóvanas
PRI,PRI.16_1,Puerto Rico,Carolina
PRI,PRI.17_1,Puerto Rico,Cataño
PRI,PRI.18_1,Puerto Rico,Cayey
PRI,PRI.19_1,Puerto Rico,Ceiba
PRI,PRI.20_1,Puerto Rico,Ciales
PRI,PRI.21_1,Puerto Rico,Cidra
PRI,PRI.22_1,Puerto Rico,Coamo
PRI,PRI.23_1,Puerto Rico,Comerío
PRI,PRI.24_1,Puerto Rico,Corozal
PRI,PRI.25_1,Puerto Rico,Culebra
PRI,PRI.26_1,Puerto Rico,Dorado
PRI,PRI.27_1,Puerto Rico,Fajardo
PRI,PRI.28_1,Puerto Rico,Florida
PRI,PRI.29_1,Puerto Rico,Guánica
PRI,PRI.30_1,Puerto Rico,Guayama
PRI,PRI.31_1,Puerto Rico,Guayanilla
PRI,PRI.32_1,Puerto Rico,Guaynabo
PRI,PRI.33_1,Puerto Rico,Gurabo
PRI,PRI.34_1,Puerto Rico,Hatillo
PRI,PRI.35_1,Puerto Rico,Hormigueros
PRI,PRI.36_1,Puerto Rico,Humacao
PRI,PRI.37_1,Puerto Rico,Isabela
PRI,PRI.38_1,Puerto Rico,Jayuya
PRI,PRI.39_1,Puerto Rico,Juana Díaz
PRI,PRI.40_1,Puerto Rico,Juncos
PRI,PRI.41_1,Puerto Rico,Lajas
PRI,PRI.42_1,Puerto Rico,Lares
PRI,PRI.43_1,Puerto Rico,Las Marías
PRI,PRI.44_1,Puerto Rico,Las Piedras
PRI,PRI.45_1,Puerto Rico,Loíza
PRI,PRI.46_1,Puerto Rico,Luquillo
PRI,PRI.47_1,Puerto Rico,Manatí
PRI,PRI.48_1,Puerto Rico,Maricao
PRI,PRI.49_1,Puerto Rico,Maunabo
PRI,PRI.50_1,Puerto Rico,Mayagüez
PRI,PRI.51_1,Puerto Rico,Moca
PRI,PRI.52_1,Puerto Rico,Morovis
PRI,PRI.53_1,Puerto Rico,Naguabo
PRI,PRI.54_1,Puerto Rico,Naranjito
PRI,PRI.55_1,Puerto Rico,Orocovis
PRI,PRI.56_1,Puerto Rico,Patillas
PRI,PRI.57_1,Puerto Rico,Peñuelas
PRI,PRI.58_1,Puerto Rico,Ponce
PRI,PRI.59_1,Puerto Rico,Quebradillas
PRI,PRI.60_1,Puerto Rico,Rincón
PRI,PRI.61_1,Puerto Rico,Río Grande
PRI,PRI.62_1,Puerto Rico,Sabana Grande
PRI,PRI.63_1,Puerto Rico,Salinas
PRI,PRI.64_1,Puerto Rico,San Germán
PRI,PRI.65_1,Puerto Rico,San Juan
PRI,PRI.66_1,Puerto Rico,San Lorenzo
PRI,PRI.67_1,Puerto Rico,San Sebastián
PRI,PRI.68_1,Puerto Rico,Santa Isabel
PRI,PRI.69_1,Puerto Rico,Toa Alta
PRI,PRI.70_1,Puerto Rico,Toa Baja
PRI,PRI.71_1,Puerto Rico,Trujillo Alto
PRI,PRI.72_1,Puerto Rico,Utuado
PRI,PRI.73_1,Puerto Rico,Vega Alta
PRI,PRI.74_1,Puerto Rico,Vega Baja
PRI,PRI.75_1,Puerto Rico,Vieques
PRI,PRI.76_1,Puerto Rico,Villalba
PRI,PRI.77_1,Puerto Rico,Yabucoa
PRI,PRI.78_1,Puerto Rico,Yauco
QAT,QAT.1_1,Qatar,Ad Dawhah
QAT,QAT.2_1,Qatar,Al Daayen
QAT,QAT.3_1,Qatar,Al Khor
QAT,QAT.4_1,Qatar,Al Wakrah
QAT,QAT.5_1,Qatar,Ar Rayyan
QAT,QAT.6_1,Qatar,Madinat ash Shamal
QAT,QAT.7_1,Qatar,Umm Salal
COG,COG.1_1,Republic of Congo,Bouenza
